"NET_INCOME","OP_PROFIT_LOSS","OP_REVENUES","PAX_SERVICE","AIRCFT_SERVICES","PROMOTION_SALES","OP_EXPENSES","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","REGION","YEAR","QUARTER",
10711.00,17287.00,144392.00,4396.00,23367.00,14142.00,127105.00,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.","D",1998,4,
10712.18,16847.97,181088.88,4081.52,18337.82,,164240.91,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2008,2,
10717.00,30235.00,337852.00,8942.00,59280.00,338.00,307617.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2008,3,
10721.96,10944.59,182623.18,4290.52,18423.75,4904.29,171678.59,20368,"G4","Allegiant Air","G4","Allegiant Air","D",2011,3,
10724.78,13861.56,44212.65,1509.93,5314.38,1486.04,30351.09,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","L",2019,2,
10727.00,25458.00,311366.00,11439.00,45669.00,403.00,285908.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2007,4,
10730.00,23061.00,293556.00,12810.00,48046.00,335.00,270495.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2004,2,
10751.00,17643.00,132333.00,9525.00,19248.00,5923.00,114690.00,20017,"CS","Continental Micronesia","CS","Continental Micronesia","P",2008,3,
10754.00,-1650.21,30815.97,,245.14,124.50,32466.18,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways","P",2001,1,
10776.00,6126.00,235856.00,,15905.00,437.00,229730.00,19917,"5X","United Parcel Service","5X","United Parcel Service","D",1991,1,
10788.00,54478.00,2630038.00,182421.00,439753.00,171606.00,2575560.00,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.","D",2010,1,
10791.36,10791.36,40149.45,,,,29358.09,20377,"X9","Omni Air International LLC","X9","Omni Air Express","I",2003,3,
10793.00,17679.00,134681.00,19717.00,15730.00,23698.00,117002.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","P",1999,4,
10793.01,11002.39,49933.09,1156.07,6951.69,7801.26,38930.70,20237,"AX","Trans States Airlines","9N","Trans States Airlines","D",1996,2,
10796.00,13112.00,208853.00,16757.00,35081.00,36775.00,195741.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","L",1999,1,
10814.45,-2017.20,152275.07,9684.75,30955.28,11890.58,154292.26,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",2001,3,
10833.75,10514.90,94984.33,9876.29,8962.43,46.77,84469.43,20377,"X9","Omni Air International LLC","X9","Omni Air International LLC","I",2018,1,
10841.00,16594.00,110180.00,10374.00,14608.00,16550.00,93586.00,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.","A",1997,3,
10865.00,1482.00,30286.00,288.00,3341.00,176.00,28804.00,19917,"5X","United Parcel Service","5X","United Parcel Service","L",2000,1,
10866.01,10916.58,77891.17,,,,66974.59,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","D",2003,4,
10873.00,18080.00,160037.00,4533.00,22606.00,15555.00,141957.00,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.","D",1998,3,
10882.00,16130.00,110571.00,12132.00,15614.00,12557.00,94441.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","L",2000,1,
10895.47,9169.07,86974.61,7535.94,6205.42,3.22,77805.54,20377,"X9","Omni Air International LLC","X9","Omni Air Express","I",2015,2,
10896.00,10973.00,21886.00,96.00,308.00,270.00,10913.00,20095,"WO (1)","World Airways Inc.","WO","World Airways Inc.","D",2005,4,
10897.00,34444.00,670257.00,94232.00,66499.00,123160.00,635813.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",1994,1,
10898.03,18609.08,182247.60,4051.01,20666.08,,163638.52,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2008,3,
10900.00,20076.00,113195.00,3107.00,15329.00,12890.00,93119.00,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.","D",1997,2,
10917.00,19244.00,99503.00,10647.00,7801.00,19161.00,80259.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","P",1997,3,
10933.69,6129.88,142365.95,2134.49,25721.23,14720.00,136236.07,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","D",2003,2,
10941.37,11991.37,113088.68,8623.14,16601.10,10810.02,101097.30,19678,"AQ","Aloha Airlines Inc.","AQ","Aloha Airlines Inc.","D",2003,3,
10945.88,12018.97,16882.99,0.00,0.00,0.00,4864.02,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines","I",2012,4,
10964.28,16463.38,107922.24,4882.31,13825.04,9025.13,91458.87,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",1999,1,
10964.54,14055.49,45844.38,1765.62,5548.79,715.29,31788.89,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.","L",2019,1,
10965.00,33430.00,213318.00,16502.00,13141.00,25169.00,179888.00,20017,"CS","Continental Micronesia","CS","Continental Micronesia","P",1996,3,
10971.00,20229.00,317709.00,36013.00,54977.00,58349.00,297480.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","L",1991,3,
10971.54,17576.03,69366.12,0.14,3995.98,719.81,51790.09,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","P",2001,4,
10974.00,13454.00,88134.00,9467.00,11219.00,10991.00,74680.00,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.","A",1996,3,
10981.00,17730.00,183687.00,5934.00,32097.00,15247.00,165957.00,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.","D",1999,4,
10990.00,21992.00,497807.00,,88287.00,18369.00,475815.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2004,3,
10991.89,19508.01,411986.99,33648.69,69602.31,23040.39,392478.98,20409,"B6","JetBlue Airways","B6","JetBlue Airways","L",2019,1,
11000.00,14503.00,162380.00,,4913.00,6.00,147877.00,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","D",2009,4,
11021.09,8962.65,112653.88,3945.59,7328.78,1307.68,103691.23,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","D",2013,3,
11022.00,17996.00,123769.00,11855.00,19418.00,9229.00,105773.00,20017,"CS","Continental Micronesia","CS","Continental Micronesia","P",2007,1,
11023.00,14568.27,38474.08,,1137.35,262.58,23905.81,20357,"ER","Astar USA, LLC","ER","Astar Air Cargo Inc.","L",2009,4,
11028.00,25943.00,334843.00,12359.00,49342.00,435.00,308900.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2008,1,
11028.94,13264.73,81666.87,2440.43,11248.23,8750.66,68402.14,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.","D",1995,2,
11030.51,11111.04,66623.99,2999.95,9534.95,6112.33,55512.96,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SY","Sun Country Airlines d/b/a MN Airlines","L",2015,1,
11031.00,10565.00,159568.00,6494.00,8717.00,5730.00,149003.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","P",2007,4,
11033.00,25689.00,317635.00,13208.00,49544.00,377.00,291946.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2004,3,
11036.00,9687.00,136321.00,6112.00,7873.00,6132.00,126634.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","P",2006,2,
11041.57,27494.61,231153.36,,15645.31,3375.12,203658.75,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.","I",2007,1,
11045.00,-4058.00,382374.00,64687.00,62493.00,62835.00,386432.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","A",1994,3,
11054.88,4500.57,95558.07,6477.85,18690.06,12034.78,91057.50,20409,"B6","JetBlue Airways","B6","JetBlue Airways","D",2001,4,
11061.00,9843.00,153624.00,5002.00,26075.00,10617.00,143781.00,19687,"QX","Horizon Air","QX","Horizon Air","D",2005,3,
11076.00,19426.00,119240.00,,18618.00,4772.00,99814.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","L",1999,2,
11077.16,21099.62,98816.76,,,,77717.13,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo","D",1998,4,
11080.01,35864.93,312702.89,18380.16,29189.62,9466.34,276837.96,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.","D",2008,3,
11099.50,32248.04,97285.65,,,,65037.61,20452,"YX","Republic Airline","RW","Republic Airlines","D",2008,4,
11111.00,9713.00,44693.00,,3407.00,171.00,34980.00,19917,"5X","United Parcel Service","5X","United Parcel Service","P",1995,2,
11119.34,10477.62,141860.50,7278.09,9836.18,14.94,131382.88,20377,"X9","Omni Air International LLC","X9","Omni Air Express","I",2008,4,
11122.08,11020.77,81421.54,3722.49,6811.72,1675.65,70400.77,20237,"AX","Trans States Airlines","AX","Trans States Airlines","D",2004,2,
11124.32,13036.13,178910.28,,14838.44,8452.05,165874.14,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","I",2017,3,
11129.44,11222.18,16823.31,0.00,0.00,0.00,5601.13,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines","I",2018,3,
11141.00,30232.00,967216.00,104976.00,192789.00,75348.00,936984.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2020,1,
11141.14,21086.28,169502.01,16750.65,24047.62,24319.49,148415.73,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.","A",1995,3,
11154.00,20258.00,139493.00,5882.00,18229.00,7210.00,119235.00,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines","D",2009,3,
11165.79,11332.87,247041.85,,21465.78,,235708.98,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","I",2007,4,
11180.00,17814.00,156450.00,19785.00,10547.00,8950.00,138636.00,20095,"WO (1)","World Airways Inc.","WO","World Airways Inc.","I",2005,1,
11181.87,15592.25,150582.94,1051.19,43947.38,,134990.69,20363,"9E","Endeavor Air Inc.","9E","Pinnacle Airlines Inc.","D",2007,3,
11183.51,32728.32,304657.78,8453.44,29392.04,6159.55,271929.46,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.","I",2013,3,
11195.19,10186.43,150218.53,14364.53,11059.85,38.54,140032.10,20377,"X9","Omni Air International LLC","X9","Omni Air Express","I",2011,3,
11214.65,17624.78,74956.30,3868.09,9151.49,7459.53,57331.52,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",1994,4,
11217.21,11206.50,65683.32,7969.05,3423.74,25.12,54476.82,21167,"CP","Compass Airlines","CP","Compass Airlines","D",2017,2,
11225.00,9994.00,131762.00,10572.00,23003.00,12822.00,121768.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","A",1992,3,
11245.93,20814.01,266323.82,19893.33,29199.38,22372.36,245509.81,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.","D",2001,2,
11262.00,17689.00,91947.00,8899.00,12705.00,11262.00,74258.00,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.","A",1998,3,
11262.91,14367.07,151696.96,1263.37,44435.35,,137329.89,20363,"9E","Endeavor Air Inc.","9E","Pinnacle Airlines Inc.","D",2007,4,
11270.00,10401.00,61178.00,4767.00,5484.00,1672.00,50777.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","P",2001,2,
11297.14,17063.21,89405.57,4874.50,10989.74,9205.32,72342.36,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",1996,1,
11299.00,42656.00,845317.00,,147073.00,18117.00,802661.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2007,2,
11324.33,19476.15,365075.16,14450.49,46815.13,32603.91,345599.00,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation","D",2005,2,
11341.33,16152.63,113448.71,3657.87,11418.43,2420.49,97296.08,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.","D",2017,2,
11355.00,17989.00,95283.00,10941.00,10504.00,27789.00,77294.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","P",1994,2,
11364.90,9728.53,79839.29,5823.85,5899.42,5.18,70110.76,20377,"X9","Omni Air International LLC","X9","Omni Air Express","I",2006,2,
11378.02,10111.24,118943.70,11862.59,9743.57,11.26,108832.46,20377,"X9","Omni Air International LLC","X9","Omni Air International LLC","I",2019,2,
11384.00,70172.00,529921.00,50141.00,83597.00,26245.00,459749.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","A",2008,2,
11387.20,11492.05,307923.24,,26458.40,7246.87,296431.19,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","I",2011,2,
11394.44,29722.85,709419.25,61447.39,115543.40,119400.02,679696.40,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.","D",1997,2,
11412.00,11848.00,239725.00,40027.00,34547.00,9855.00,227877.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","A",2002,1,
11417.56,25665.23,224036.04,6578.80,33306.19,6223.13,198370.81,20404,"DH","Independence Air","DH","Atlantic Coast Airlines","D",2003,4,
11418.80,17029.53,195662.65,13869.71,25932.05,13020.43,178633.12,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","L",2011,4,
11436.05,13499.57,139989.57,4225.13,18259.11,,126490.00,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2009,4,
11443.09,-16854.44,43126.34,10847.27,10933.84,5507.95,59980.78,20211,"TW","Trans World Airways LLC","TW","Trans World Airways LLC","A",2001,3,
11480.35,15097.77,82560.41,4300.03,11337.32,8979.56,67462.64,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",1995,4,
11483.00,19955.00,136833.00,19545.00,16574.00,25438.00,116878.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","P",2000,1,
11487.24,11460.72,35729.93,2178.00,4133.10,192.72,24269.21,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SYQ","Sun Country Airlines","I",1998,1,
11519.63,17801.62,144076.45,4068.20,17852.48,,126274.83,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2008,4,
11530.00,10949.00,93526.00,8755.00,15880.00,11231.00,82577.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","A",1996,1,
11533.00,18574.00,118252.00,10029.00,21672.00,10166.00,99678.00,20017,"CS","Continental Micronesia","CS","Continental Micronesia","P",2009,3,
11539.52,52470.34,470545.00,13855.35,76868.92,355.60,418074.66,20398,"MQ","Envoy Air","MQ","American Eagle Airlines Inc.","D",2007,1,
11541.00,11600.00,118869.00,9430.00,19144.00,19987.00,107269.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","L",1997,2,
11550.04,12975.25,86675.26,3253.77,7217.51,1168.24,73700.01,20237,"AX","Trans States Airlines","AX","Trans States Airlines","D",2004,3,
11577.22,14904.71,171362.55,7105.22,27095.47,,156457.85,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2005,3,
11587.00,23390.00,80220.00,,6258.00,286.00,56830.00,19917,"5X","United Parcel Service","5X","United Parcel Service","P",1998,3,
11618.72,52030.57,504171.45,13588.91,78213.53,398.09,452140.88,20398,"MQ","Envoy Air","MQ","American Eagle Airlines Inc.","D",2007,2,
11625.65,11650.37,81325.00,,9825.36,1544.69,69674.63,20357,"ER","Astar USA, LLC","ER","DHL Airways","A",1994,1,
11632.13,23711.21,84915.00,,,,61203.79,20452,"YX","Republic Airline","RW","Republic Airlines","D",2008,1,
11635.17,34963.41,362701.71,0.00,33643.48,761.61,327738.30,19917,"5X","United Parcel Service","5X","United Parcel Service","P",2012,3,
11636.00,11785.00,142329.00,12148.00,21420.00,22612.00,130544.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","L",1997,3,
11667.51,12848.24,16188.50,0.00,0.00,0.00,3340.27,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines","I",2012,3,
11672.56,13104.86,365147.47,,29851.40,9093.25,352042.60,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","I",2011,4,
11674.00,-1493.00,159058.00,27694.00,21332.00,9594.00,160551.00,20355,"US","US Airways Inc.","US","US Airways Inc.","A",2003,2,
11675.00,11312.00,80090.00,2073.00,10087.00,3032.00,68778.00,20368,"G4","Allegiant Air","G4","Allegiant Air","D",2007,1,
11684.00,20505.00,104621.00,,17152.00,3947.00,84116.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","L",1999,1,
11693.00,2835.00,43097.00,1894.00,6058.00,2538.00,40262.00,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines","L",2008,1,
11696.32,12555.98,351641.74,0.00,34859.37,771.65,339085.76,19917,"5X","United Parcel Service","5X","United Parcel Service","P",2014,3,
11701.00,36838.93,192691.97,12379.94,9584.79,0.00,155853.04,20452,"YX","Republic Airline","YX","Republic Airlines","D",2014,2,
11735.00,29362.00,304823.00,14373.00,53835.00,355.00,275461.00,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",2005,3,
11743.00,15186.00,256739.00,,21706.00,464.00,241552.00,19917,"5X","United Parcel Service","5X","United Parcel Service","D",1992,3,
11749.96,12463.61,56690.72,,5064.14,0.29,44227.12,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines","D",1996,4,
11757.00,21711.00,439814.00,,67148.00,14785.00,418103.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2003,1,
11760.39,26556.58,323710.54,21474.64,46708.03,56066.86,297153.96,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.","D",1993,2,
11777.29,11430.95,103723.38,7270.81,8755.49,6.36,92292.43,20377,"X9","Omni Air International LLC","X9","Omni Air Express","I",2008,1,
11781.00,27705.00,617927.00,51810.00,88379.00,28412.00,590222.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","A",2008,3,
11801.24,20145.37,84131.85,,7185.36,1006.84,63986.48,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","P",2003,2,
11806.00,-4294.00,142214.00,13137.00,23110.00,12502.00,146508.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","L",2003,2,
11807.00,23502.00,705647.00,,89157.00,18660.00,682145.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2009,3,
11813.00,20535.00,218199.00,27903.00,28474.00,53421.00,197664.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",1991,2,
11815.63,42972.81,166412.41,,300.62,,123439.60,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.","I",2000,1,
11818.00,30928.00,393016.00,8303.00,26992.00,507.00,362088.00,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",2008,2,
11826.00,23123.00,620999.00,41695.00,100698.00,102689.00,597876.00,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.","D",1995,1,
11827.00,25925.00,203733.00,11073.00,42474.00,335.00,177808.00,20366,"EV","ExpressJet Airlines LLC","EV","Atlantic Southeast Airlines","D",2003,3,
11862.81,22819.76,66775.62,,10847.64,3167.82,43955.86,20357,"ER","Astar USA, LLC","ER","DHL Airways","L",2000,3,
11871.93,27362.45,289995.06,13585.37,25532.66,18931.41,262632.61,20409,"B6","JetBlue Airways","B6","JetBlue Airways","L",2013,3,
11891.41,19494.79,204514.38,905.49,45931.47,,185019.59,20363,"9E","Endeavor Air Inc.","9E","Pinnacle Airlines Inc.","D",2006,2,
11924.33,12056.77,92040.55,3909.83,10727.05,9736.74,79983.78,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SY","Sun Country Airlines d/b/a MN Airlines","D",2015,1,
11943.45,14011.88,100663.93,0.00,6895.49,1243.39,86652.04,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","D",2012,4,
11947.00,12406.00,75389.00,3389.00,3134.00,2531.00,62983.00,20095,"WO (1)","World Airways Inc.","WO","World Airways Inc.","I",1995,2,
11974.00,11416.00,592421.00,49252.00,71343.00,210918.00,581005.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","P",1990,2,
11982.10,24634.18,107361.94,,10939.01,744.96,82727.75,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.","P",2004,4,
12009.16,20749.52,156403.86,6016.80,27357.18,,135654.34,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp","D",2004,1,
12017.00,62573.00,1671871.00,152971.00,317815.00,273828.00,1609298.00,20355,"US","US Airways Inc.","US","USAir","D",1995,3,
12020.11,64193.83,1466217.38,151061.26,192371.95,93037.37,1402023.55,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2013,2,
12030.01,12136.64,84070.61,,10053.03,1373.40,71933.97,20357,"ER","Astar USA, LLC","ER","DHL Airways","A",1994,2,
12052.70,19544.99,134483.59,5578.33,408.66,0.00,114938.59,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","D",2016,1,
12054.39,26266.13,703528.97,58976.94,111544.48,89000.19,677262.85,20211,"TW","Trans World Airways LLC","TW","Trans World Airways LLC","D",2001,2,
12058.00,109489.00,749395.00,,82873.00,2054.00,639906.00,19917,"5X","United Parcel Service","5X","United Parcel Service","D",2010,3,
12064.10,24629.06,276259.58,5252.42,16313.09,126.98,251630.52,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","D",2006,1,
12072.82,13848.75,130090.09,4401.55,24541.08,0.00,116241.34,20397,"OH","PSA Airlines Inc.","16","PSA Airlines Inc.","D",2014,4,
